stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
20933,,Cunţa Hm.,,45.92805481,23.719465256,,,0,,,0
20945,,Cut h.,,45.924526215,23.661476135,,,0,,,0
20957,,Rahău h.,,45.924407959,23.628826141,,,0,,,0
20971,,Sebeş Alba,,45.957633972,23.580030441,,,0,,,0
21004,,Sebeş Glod h.,,45.972198486,23.55802536,,,0,,,0
21028,,Vinţu de Jos,,45.988513947,23.496545792,,,0,,,0
21054,,Blandiana Hm.,,45.966693878,23.441099167,,,0,,,0
21066,,Tărtăria h.,,45.948169708,23.410951614,,,0,,,0
21078,,Balomiru de Câmp h.,,45.9336586,23.367395401,,,0,,,0
21092,,Şibot,,45.929519653,23.331363678,,,0,,,0
21121,,Aurel Vlaicu,,45.899059296,23.271034241,,,0,,,0
21133,,Geoagiu h.,,45.883495331,23.24798584,,,0,,,0
21157,,Orăştie,,45.861763,23.210474014,,,0,,,0
21183,,Pricaz h.,,45.855716705,23.17373848,,,0,,,0
21200,,Turdaş Hm.,,45.836421967,23.106487274,,,0,,,0
21212,,Simeria Veche h.,,45.837703705,23.054201126,,,0,,,0
21236,,Simeria,,45.846557617,23.01436615,,,0,,,0
21250,,Săuleşti h.,,45.862155914,22.967382431,,,0,,,0
21286,,Deva,,45.884094238,22.911329269,,,0,,,0
21315,,Mintia,,45.920780182,22.849983215,,,0,,,0
21327,,Mintia h.,,45.91658783,22.825550079,,,0,,,0
21341,,Veţel h.,,45.907131195,22.802944183,,,0,,,0
21365,,Brănişca Hm.,,45.919410706,22.773368835,,,0,,,0
21389,,Bretea Mureşeană h.,,45.930686951,22.714109421,,,0,,,0
21406,,Ilia,,45.940509796,22.657325745,,,0,,,0
21432,,Gurasada Hm.,,45.943309784,22.586618423,,,0,,,0
21456,,Câmpuri Surduc Hm.,,45.936954498,22.53470993,,,0,,,0
21468,,Burjuc h.,,45.949165344,22.489042282,,,0,,,0
21482,,Zam,,46.00151825,22.440523148,,,0,,,0
21509,,Petriş pe Mureş h.,,46.014209747,22.396606445,,,0,,,0
21511,,Ilteu,,46.007389069,22.35562706,,,0,,,0
21535,,Toc h.,,46.003238678,22.321866989,,,0,,,0
21559,,Săvârşin,,46.008014679,22.232215881,,,0,,,0
21573,,Vărădia h.,,46.001823425,22.157863617,,,0,,,0
21597,,Vărădia Hm.,,46.016540527,22.133333206,,,0,,,0
21602,,Valea Mureşului h.,,46.030773163,22.088254929,,,0,,,0
21614,,Bătuţa Hm.,,46.056030273,22.04535675,,,0,,,0
21626,,Căpruţa h.,,46.081485748,22.023288727,,,0,,,0
21638,,Bârzava,,46.10225296,21.997180939,,,0,,,0
21652,,Nadăş h.,,46.10263443,21.930822372,,,0,,,0
21664,,Conop Hm.,,46.101028442,21.875808716,,,0,,,0
21676,,Corfeni h.,,46.100418091,21.835348129,,,0,,,0
21688,,Milova,,46.092224121,21.791370392,,,0,,,0
21705,,Radna,,46.093399048,21.690187454,,,0,,,0
21731,,Păuliş Hm.,,46.10710907,21.610515594,,,0,,,0
21743,,Păuliş h.,,46.124614716,21.585243225,,,0,,,0
21755,,Ghioroc,,46.151538849,21.583293915,,,0,,,0
21808,,Glogovăţ,,46.177623749,21.400100708,,,0,,,0
21834,,Arad,,46.191444397,21.324781418,,,0,,,0
21901,,Şofronea,,46.277507782,21.314947128,,,0,,,0
21925,,Curtici,,46.341060638,21.297555923,,,0,,,0
22008,,Lustic h.,,45.638240814,25.503290176,,,0,,,0
22010,,Cristian Hm.,,45.617664337,25.479625702,,,0,,,0
22034,,Râşnov,,45.594749451,25.457777023,,,0,,,0
22046,,Râşnov h.,,45.588943481,25.437721252,,,0,,,0
22060,,Tohanu Vechi hc.,,45.575691223,25.376670837,,,0,,,0
22072,,G-ral T.Moşoiu hc.,,45.568809509,25.349626541,,,0,,,0
22096,,Zărneşti,,45.562637329,25.32828331,,,0,,,0
22151,,Găneasa h.,,44.39503479,24.274217606,,,0,,,0
22163,,Găneasa Olt h.,,44.419494629,24.262933731,,,0,,,0
22175,,Arceşti Hm.,,44.453769684,24.257923126,,,0,,,0
22199,,Colibaşi h.,,44.505466461,24.259523392,,,0,,,0
22216,,Strejeşti,,44.558288574,24.25967598,,,0,,,0
22230,,Zlătărei Hm.,,44.606239319,24.259651184,,,0,,,0
22254,,Drăgăşani,,44.662406921,24.25786972,,,0,,,0
22278,,Călina h.,,44.720504761,24.255779266,,,0,,,0
22280,,Zăvideni Hm.,,44.75421524,24.248559952,,,0,,,0
22292,,Orleşti hc.,,44.798339844,24.246591568,,,0,,,0
22307,,Fişcălia Hm.,,44.816749573,24.247322083,,,0,,,0
22319,,Bucşani Vâlcea h.,,44.842300415,24.238927841,,,0,,,0
22321,,Ioneşti Hm.,,44.874324799,24.231210709,,,0,,,0
22345,,Slăviteşti hc.,,44.930465698,24.232456207,,,0,,,0
22357,,Băbeni,,44.959892273,24.238830566,,,0,,,0
22369,,Tătărani h.,,44.983566284,24.24597168,,,0,,,0
22371,,Govora,,45.02217865,24.28105545,,,0,,,0
22395,,Râureni hc.,,45.039154053,24.301557541,,,0,,,0
22400,,Râureni,,45.061134338,24.330318451,,,0,,,0
22412,,Răstoaca h.,,45.071517944,24.344747543,,,0,,,0
22424,,Ostroveni h.,,45.094936371,24.365701675,,,0,,,0
22436,,Râmnicu Vâlcea,,45.102962494,24.372570038,,,0,,,0
22448,,Râmnicu Vâlcea Nord h.,,45.120082855,24.372495651,,,0,,,0
22450,,Bujoreni Vâlcea Hm.,,45.151786804,24.376556396,,,0,,,0
22486,,Dăeşti Hm.,,45.186733246,24.383548737,,,0,,,0
22498,,Cozia Hm.,,45.320869446,24.285900116,,,0,,,0
22503,,Călimăneşti,,45.235797882,24.355131149,,,0,,,0
22515,,Păuşa h.,,45.250572205,24.340221405,,,0,,,0
22539,,Mânăstirea Turnu h.,,45.290325165,24.300041199,,,0,,,0
22565,,Lotru,,45.348003387,24.274923325,,,0,,,0
22589,,Beţel h.,,45.376182556,24.29699707,,,0,,,0
22591,,Cornet Hm.,,45.401802063,24.300893784,,,0,,,0
22606,,Balota h.,,45.434253693,24.297128677,,,0,,,0
22618,,Robeşti h.,,45.453849792,24.2949543,,,0,,,0
22632,,Câineni,,45.491470337,24.302862167,,,0,,,0
22656,,Râu Vadului h.,,45.525409698,24.272571564,,,0,,,0
22668,,Valea Fratelui h.,,45.547843933,24.269578934,,,0,,,0
22670,,Valea Mărului Hm.,,45.602153778,24.265050888,,,0,,,0
22694,,Turnu Roşu hc.,,45.643188477,24.295677185,,,0,,,0
22929,,Coşlariu,,46.17269516,23.676713943,,,0,,,0
22967,,Sântimbru h.,,46.136230469,23.652072906,,,0,,,0
22981,,Sântimbru  Hm.,,46.126480103,23.632053375,,,0,,,0
22993,,Bărăbanţ Nord h.,,46.110187531,23.577205658,,,0,,,0
23002,,Bărăbanţ Hm.,,46.090682983,23.598777771,,,0,,,0
23014,,Antestaţie Bărăbanţ h.,,46.101657867,23.60717392,,,0,,,0
23038,,Alba Iulia,,46.056159973,23.576137543,,,0,,,0
23155,,Bungeţel h.,,44.563217163,23.499980927,,,0,,,0
23167,,Ţânţăreni Hm.,,44.597763062,23.504880905,,,0,,,0
23179,,Floreşti hc.,,44.624092102,23.51417923,,,0,,,0
23193,,Gilort Hm.,,44.657066345,23.523906708,,,0,,,0
23210,,Turburea Hm.,,44.714660645,23.511621475,,,0,,,0
23234,,Bibeşti Hm.,,44.778827667,23.500881195,,,0,,,0
23258,,Musculeşti,,44.818466187,23.511642456,,,0,,,0
23272,,Bărbăteşti Hm.,,44.872028351,23.511615753,,,0,,,0
23296,,Jupâneşti Hm.,,44.910186768,23.519500732,,,0,,,0
23313,,Cărbuneşti,,44.9557724,23.508493423,,,0,,,0
23349,,Pojogeni Hm.,,44.992240906,23.485691071,,,0,,,0
23351,,Scoarţa h.,,45.011360168,23.455633163,,,0,,,0
23363,,Copăcioasa Hm.,,45.024284363,23.431756973,,,0,,,0
23387,,Budieni h.,,45.021015167,23.398710251,,,0,,,0
23399,,Lunca Budieni Hm.,,45.020149231,23.359724045,,,0,,,0
23428,,Târgu Jiu,,45.031860352,23.280927658,,,0,,,0
23430,,Ramificaţia C.A.M. h.,,45.04101181,23.283597946,,,0,,,0
23454,,Ecaterina Teodoroiu,,45.066486359,23.30175209,,,0,,,0
23466,,Ezureni h.,,45.088600159,23.324649811,,,0,,,0
23478,,Parângu Hm.,,45.110469818,23.343402863,,,0,,,0
23492,,Bumbeşti Hm.,,45.155975342,23.377349854,,,0,,,0
23507,,Valea Sadului Hm.,,45.183017731,23.384887695,,,0,,,0
23521,,Meri,,45.220115662,23.382074356,,,0,,,0
23533,,Lainici Hm.,,45.269924164,23.384662628,,,0,,,0
23557,,Pietrele Albe Hm.,,45.306602478,23.384393692,,,0,,,0
23569,,Strâmbuţa Hm.,,45.355678558,23.382350922,,,0,,,0
23583,,Livezeni,,45.37682724,23.367620468,,,0,,,0
23612,,Lunca Jiului hc.,,45.401752472,23.373260498,,,0,,,0
23624,,Petroşani,,45.423412323,23.366258621,,,0,,,0
23636,,Petroşani Triaj h.,,45.442871094,23.358085632,,,0,,,0
23715,,Peştera Bolii h.,,45.448368073,23.321380615,,,0,,,0
23739,,Băniţa,,45.4478302,23.263393402,,,0,,,0
23753,,Merişor Hm.,,45.455715179,23.231472015,,,0,,,0
23765,,Crivadia Hm.,,45.463470459,23.197383881,,,0,,,0
23777,,Baru Mare h.,,45.466026306,23.166397095,,,0,,,0
23789,,Baru Mare,,45.475254059,23.144296646,,,0,,,0
23806,,Livadia h.,,45.49539566,23.127737045,,,0,,,0
23818,,Ponor h.,,45.505832672,23.118812561,,,0,,,0
23832,,Pui,,45.519760132,23.082790375,,,0,,,0
23844,,Ruşor h.,,45.531280518,23.027496338,,,0,,,0
23856,,Băeşti Hm.,,45.541023254,23.008056641,,,0,,,0
23868,,Ohaba de sub Piatră h.,,45.548698425,22.989425659,,,0,,,0
23870,,Ciopea h.,,45.562782288,22.97627449,,,0,,,0
23894,,Subcetate,,45.594902039,22.992219925,,,0,,,0
23923,,Covragiu h.,,45.619560242,23.001285553,,,0,,,0
23935,,Plopi h.,,45.63533783,22.997339249,,,0,,,0
23947,,Bretea Streiului Hm.,,45.653102875,22.995767593,,,0,,,0
23961,,Măceu h.,,45.675991058,22.99212265,,,0,,,0
23973,,Ruşi h.,,45.698360443,22.989097595,,,0,,,0
23997,,Călan Hm.,,45.730037689,22.989797592,,,0,,,0
24020,,Călan Băi,,45.759578705,22.999586105,,,0,,,0
24032,,Batiz h.,,45.775676727,22.998456955,,,0,,,0
24044,,Băcia Hm.,,45.792598724,22.999959946,,,0,,,0
24056,,Băcia h.,,45.804855347,23.001386642,,,0,,,0
24082,,Simeria Triaj,,45.828800201,23.012449265,,,0,,,0
24563,,Vârţ h.,,44.943965912,23.136768341,,,0,,,0
24575,,Amaradia,,44.98380661,23.245153427,,,0,,,0
24587,,Drăguţeşti h.,,44.967247009,23.221401215,,,0,,,0
24599,,Cârbeşti Hm.,,44.94896698,23.191148758,,,0,,,0
24604,,Rogojelu,,44.925712585,23.135290146,,,0,,,0
24616,,Rovinari Hm.,,44.902080536,23.157718658,,,0,,,0
24628,,Km. 49+800 h.,,44.905056,23.147773743,,,0,,,0
24862,,Dobra Hm.,,45.918087006,22.569503784,,,0,,,0
24886,,Lăpugiu h.,,45.90511322,22.499734879,,,0,,,0
24898,,Coşteiu h.,,45.897388458,22.369457245,,,0,,,0
24903,,Ohaba hc.,,45.886779785,22.446229935,,,0,,,0
24915,,Holdea Hm.,,45.894699097,22.393306732,,,0,,,0
24939,,Nemeşeşti h.,,45.884132385,22.320653915,,,0,,,0
24941,,Margina,,45.856498718,22.265375137,,,0,,,0
24977,,Făget,,45.848701477,22.16900444,,,0,,,0
24991,,Răchita h.,,45.829467773,22.109535217,,,0,,,0
25012,,Mănăştur Hm.,,45.827922821,22.067609787,,,0,,,0
25024,,Traian Vuia h.,,45.812599182,22.024528503,,,0,,,0
25036,,Susani Bega h.,,45.808609009,21.999420166,,,0,,,0
25048,,Cliciova,,45.812011719,21.957191467,,,0,,,0
25050,,Nevrincea h.,,45.804016113,21.902780533,,,0,,,0
25062,,Balinţ h.,,45.796398163,21.864128113,,,0,,,0
25074,,Păru h.,,45.76518631,21.86097908,,,0,,,0
25086,,Coşteiu Mare Hm.,,45.74962616,21.858499527,,,0,,,0
25103,,Viile Giarmata h.,,45.8005867,21.292877197,,,0,,,0
25115,,Giarmata Hm.,,45.833530426,21.307430267,,,0,,,0
25127,,Cerneteaz h.,,45.838317871,21.285200119,,,0,,,0
25141,,Pişchia h.,,45.894763947,21.343677521,,,0,,,0
25153,,Bencei h.,,45.926826477,21.383205414,,,0,,,0
25165,,Fibiş h.,,45.954319,21.41950798,,,0,,,0
25177,,Remetea Mică,,45.971168518,21.468238831,,,0,,,0
25256,,Ronaţ Triaj h,,45.785106659,21.170289993,,,0,,,0
25282,,Ronaţ Triaj Gr. D,,45.794704437,21.167053223,,,0,,,0
25309,,Sânandrei Hm.,,45.848896027,21.149368286,,,0,,,0
25323,,Băile Călacea,,45.912372589,21.171197891,,,0,,,0
25347,,Orţişoara,,45.963562012,21.190729141,,,0,,,0
25361,,Vinga Hm.,,46.016624451,21.199386597,,,0,,,0
25385,,Şag Hm.,,46.058753967,21.270360947,,,0,,,0
25402,,Valea Viilor Hm.,,46.098667145,21.311431885,,,0,,,0
25426,,Aradu Nou,,46.144145966,21.33518219,,,0,,,0
25440,,Arad Vest,,46.199451447,21.280305862,,,0,,,0
25452,,Ferma Ciala h.,,46.195804596,21.237892151,,,0,,,0
25476,,Sântoma h.,,46.184764862,21.182125092,,,0,,,0
25488,,Pecica,,46.1745224,21.086154938,,,0,,,0
25529,,Semlac h.,,46.116104126,20.925989151,,,0,,,0
25543,,Şeitin h.,,46.11781311,20.841901779,,,0,,,0
25567,,Nădlac,,46.159519196,20.767120361,,,0,,,0
25646,,Zădăreni Hm.,,46.129428864,21.221626282,,,0,,,0
25658,,Bodrogu Nou h.,,46.125507355,21.196540833,,,0,,,0
25672,,Felnac hc.,,46.11057663,21.135242462,,,0,,,0
25696,,Sânpetru German h.,,46.101287842,21.050058365,,,0,,,0
25701,,Munor h.,,46.099594116,21.016511917,,,0,,,0
25713,,Secusigiu h,,46.084129333,20.989658356,,,0,,,0
25725,,Aranca h.,,46.074733734,20.969106674,,,0,,,0
25751,,Periam,,46.036388397,20.872699738,,,0,,,0
25787,,Sânpetru h.,,46.037784576,20.814846039,,,0,,,0
25804,,Saravale h.,,46.051830292,20.739749908,,,0,,,0
25828,,Dudeştii Vechi  h,,46.030708313,20.475349426,,,0,,,0
25830,,Vălcani hcv.,,45.991847992,20.405033112,,,0,,,0
25866,,Hodoni h.,,45.901950836,21.082172394,,,0,,,0
25878,,Chinezu h.,,45.94613266,21.051212311,,,0,,,0
25880,,Bărăteaz h.,,45.980163574,21.068798065,,,0,,,0
25892,,Gelu hc.,,46.002315521,21.044279099,,,0,,,0
25919,,Variaş hc.,,46.015911102,20.966251373,,,0,,,0
25933,,Pesac h.,,45.998687744,20.828187943,,,0,,,0
25957,,Gotlob h.,,45.934944153,20.698730469,,,0,,,0
25971,,Comloşu Mare h.,,45.900501251,20.624927521,,,0,,,0
25995,,Teremia Banat hc.,,45.929100037,20.529088974,,,0,,,0
26004,,Nerău hcv.,,45.962104797,20.550695419,,,0,,,0
26042,,Dudeştii Noi Hm.,,45.825416565,21.11079216,,,0,,,0
26066,,Pescăreţu Mic hc.,,45.827217102,21.051067352,,,0,,,0
26080,,Biled,,45.883361816,20.949319839,,,0,,,0
26107,,Şandra h.,,45.919246674,20.896888733,,,0,,,0
26121,,Satu Nou Hm.,,45.96264267,20.819288254,,,0,,,0
26145,,Lovrin,,45.965442657,20.755514145,,,0,,,0
26171,,Tomnaticu h.,,45.992038727,20.671949387,,,0,,,0
26195,,Sânnicolau Mare,,46.054233551,20.641580582,,,0,,,0
26212,,Sânnicolau Nord h.,,46.081859589,20.62336731,,,0,,,0
26236,,Cenad h.,,46.134990692,20.595336914,,,0,,,0
27034,,Şard Ighiu h.,,46.122379303,23.521602631,,,0,,,0
27046,,Tăutu Ampoiului h.,,46.096691132,23.468086243,,,0,,,0
27058,,Văleni Meteş h.,,46.092060089,23.420703888,,,0,,,0
27060,,Poiana Ampoiului h.,,46.08890152,23.393411636,,,0,,,0
27072,,Prisaca h.,,46.099529266,23.330059052,,,0,,,0
27084,,Feneş h.,,46.092819214,23.300897598,,,0,,,0
27096,,Zlatna Tehnică,,46.089347839,23.262224197,,,0,,,0
27101,,Zlatna hcv.,,46.108413696,23.229549408,,,0,,,0
27113,,Zlatna h.,,46.104690552,23.239152908,,,0,,,0
27137,,Ampoiţa h.,,46.11138916,23.491851807,,,0,,,0
27175,,Glogoveţ h.,,46.131084442,24.013019562,,,0,,,0
27735,,Km. 107+000 h.,,44.841861725,24.898010254,,,0,,,0
27747,,Km. 109+000 h.,,44.839611053,24.897066116,,,0,,,0
27759,,Km. 200+400 P.aj.m,,44.057014465,24.9760952,,,0,,,0
27917,,Ram. Goleşti,,44.828075409,24.933990479,,,0,,,0
27955,,R. 1 Jiu,,44.302322388,23.84280014,,,0,,,0
28014,,Km. 105+600 h.,,45.284473419,23.389484406,,,0,,,0
30081,,P.O. Aeroport h.,,44.584854126,26.072553635,,,0,,,0
30108,,Depoul Buc.Triaj h. (700),,44.475467682,26.029979706,,,0,,,0
30110,,Chitila,,44.502040863,25.984516144,,,0,,,0
30146,,Buftea,,44.564174652,25.957235336,,,0,,,0
30158,,Dârza h.,,44.599891663,25.957138062,,,0,,,0
30172,,Peris,,44.678192139,25.996637344,,,0,,,0
30184,,Scroviştea h.,,44.721630096,26.023599625,,,0,,,0
30196,,Crivina,,44.760166168,26.025903702,,,0,,,0
30201,,Prahova h.,,44.803520203,26.02796936,,,0,,,0
30225,,Brazi,,44.862838745,26.026414871,,,0,,,0
30251,,Ploieşti Triaj,,44.902183533,26.014373779,,,0,,,0
30304,,Ploieşti Vest,,44.924545288,25.99461174,,,0,,,0
30378,,Buda,,44.963489532,25.926046371,,,0,,,0
30392,,Floreşti Prahova,,45.03017807,25.809831619,,,0,,,0
30407,,Bobolia h.,,45.092414856,25.746730804,,,0,,,0
30421,,Câmpina,,45.132610321,25.7114048,,,0,,,0
30457,,Breaza hc.,,45.173522949,25.685539246,,,0,,,0
30469,,Nistoreşti h.,,45.19493103,25.672586441,,,0,,,0
30471,,Breaza Nord h.,,45.215869904,25.648170471,,,0,,,0
30483,,Comarnic,,45.242355347,25.632740021,,,0,,,0
30495,,Posada h.,,45.281265259,25.61725235,,,0,,,0
30500,,Valea Largă Hm.,,45.309360504,25.567956924,,,0,,,0
30512,,Sinaia Sud h.,,45.333755493,25.559526443,,,0,,,0
30524,,Sinaia,,45.352481842,25.552780151,,,0,,,0
30536,,Poiana Ţapului hc.,,45.390712738,25.541353226,,,0,,,0
30548,,Buşteni,,45.415859222,25.537607193,,,0,,,0
30550,,Azuga,,45.445018768,25.552589417,,,0,,,0
30615,,Predeal,,45.505622864,25.575645447,,,0,,,0
30641,,Timişu de Sus Hm.,,45.54750061,25.587871552,,,0,,,0
30653,,Timişu de Jos h.,,45.585380554,25.623041153,,,0,,,0
30665,,Dârste,,45.619075775,25.653795242,,,0,,,0
30691,,Braşov,,45.661678314,25.613557816,,,0,,,0
30835,,Stupini Hm.,,45.699714661,25.595300674,,,0,,,0
30859,,Bod Hm.,,45.75919342,25.603841782,,,0,,,0
30885,,Feldioara Hm.,,45.825359344,25.586368561,,,0,,,0
30897,,Rotbav h.,,45.841377258,25.563312531,,,0,,,0
30902,,Vadu Roşu h.,,45.873817444,25.544584274,,,0,,,0
30914,,Măieruş h.,,45.898990631,25.546260834,,,0,,,0
30938,,Apaţa,,45.952636719,25.536258698,,,0,,,0
30952,,Ormeniş h.,,46.001544952,25.557418823,,,0,,,0
30988,,Augustin Hm.,,46.047973633,25.545930862,,,0,,,0
31011,,Racoş Hm.,,46.021587372,25.422319412,,,0,,,0
31023,,Mateiaş h.,,46.028385162,25.383407593,,,0,,,0
31047,,Rupea,,46.017879486,25.278581619,,,0,,,0
31073,,Caţa Hm.,,46.09223938,25.271194458,,,0,,,0
31097,,Paloş Ardeal h.,,46.12210083,25.220016479,,,0,,,0
31102,,Beia Hm.,,46.153827667,25.184612274,,,0,,,0
31126,,Archita h,,46.182785034,25.096237183,,,0,,,0
31140,,Mureni Hm.,,46.226020813,24.996208191,,,0,,,0
31164,,Vânători,,46.243572235,24.919052124,,,0,,,0
31190,,Albeşti Târnava Hm.,,46.237663269,24.855995178,,,0,,,0
31217,,Sighişoara,,46.226585388,24.79577446,,,0,,,0
31243,,Daneş Hm.,,46.225437164,24.702882767,,,0,,,0
31255,,Luna h.,,46.220386505,24.628055573,,,0,,,0
31279,,Dumbrăveni,,46.215919495,24.561403275,,,0,,,0
31293,,Aţel h.,,46.19745636,24.475854874,,,0,,,0
31308,,Bratei h.,,46.175113678,24.421907425,,,0,,,0
31334,,Mediaş,,46.160461426,24.351314545,,,0,,,0
31372,,Târnava h.,,46.133861542,24.29924202,,,0,,,0
31401,,Copşa Mică,,46.114624023,24.229753494,,,0,,,0
31437,,Micăsasa h.,,46.0900383,24.111867905,,,0,,,0
31449,,Lunca h.,,46.091529846,24.066198349,,,0,,,0
31451,,Valea Lungă Hm.,,46.118396759,24.036306381,,,0,,,0
31463,,Mănărade h.,,46.142364502,23.984634399,,,0,,,0
31504,,Câmpu Libertăţii  h.,,46.172504425,23.940233231,,,0,,,0
31530,,Blaj,,46.176292419,23.909433365,,,0,,,0
31566,,Crăciunel Hm.,,46.172714233,23.844036102,,,0,,,0
31580,,Cistei h.,,46.182044983,23.75548172,,,0,,,0
31592,,Mihalţ h.,,46.175067902,23.709522247,,,0,,,0
31619,,Coşlariu Gr. P. Mureş,,46.175460815,23.691894531,,,0,,,0
31645,,Teiuş,,46.203605652,23.691358566,,,0,,,0
31695,,Aiud Hm.,,46.312538147,23.735349655,,,0,,,0
31712,,Mirăslău h.,,46.36126709,23.720777512,,,0,,,0
31724,,Decea h.,,46.378257751,23.766786575,,,0,,,0
31748,,Unirea Hm.,,46.391105652,23.804838181,,,0,,,0
31750,,Unirea hc.,,46.399673462,23.83914566,,,0,,,0
31774,,Războieni,,46.414714813,23.885692596,,,0,,,0
31786,,Grindeni h.,,46.436565399,23.896520615,,,0,,,0
31798,,Călăraşi Turda Hm.,,46.487041473,23.885654449,,,0,,,0
31827,,Câmpia Turzii,,46.5470047,23.879581451,,,0,,,0
31853,,Cânepişti h.,,46.607566833,23.847135544,,,0,,,0
31865,,Ploscoş h.,,46.636730194,23.851051331,,,0,,,0
31877,,Valea Florilor Hm.,,46.664840698,23.860771179,,,0,,,0
31891,,Boju Hm.,,46.702003479,23.836687088,,,0,,,0
31918,,Tunel Hm.,,46.732257843,23.813951492,,,0,,,0
31920,,Cojocna Hm.,,46.766822815,23.790149689,,,0,,,0
31944,,Apahida,,46.791717529,23.743049622,,,0,,,0
31968,,Dezmir h.,,46.780586243,23.698869705,,,0,,,0
31982,,Cluj Napoca Est,,46.778839111,23.670482635,,,0,,,0
32015,,Cluj Napoca,,46.784618378,23.586925507,,,0,,,0
32053,,Baciu Triaj Hm.,,46.787380219,23.528085709,,,0,,,0
32091,,Rădaia h.,,46.804695129,23.454061508,,,0,,,0
32106,,Suceag h.,,46.800060272,23.478303909,,,0,,,0
32118,,Mera Hm.,,46.806915283,23.445781708,,,0,,,0
32120,,Nădăşel h.,,46.815795898,23.425775528,,,0,,,0
32144,,Gârbău Hm.,,46.8306427,23.359502792,,,0,,,0
32156,,Macău h.,,46.847213745,23.314371109,,,0,,,0
32168,,Dorolţu h.,,46.860412598,23.301183701,,,0,,,0
32182,,Aghireş,,46.866035461,23.278835297,,,0,,,0
32194,,Gălăşeni h.,,46.880462646,23.172643661,,,0,,,0
32209,,Aghireş h.,,46.873447418,23.247463226,,,0,,,0
32223,,Stana Hm.,,46.872955322,23.146982193,,,0,,,0
32235,,Jebuc h.,,46.864494324,23.093809128,,,0,,,0
32261,,Huedin,,46.866962433,23.032371521,,,0,,,0
32285,,Brăişoru Hm.,,46.880393982,22.920568466,,,0,,,0
32297,,Bologa h.,,46.893196106,22.880353928,,,0,,,0
32302,,Poieni,,46.914741516,22.861362457,,,0,,,0
32314,,Valea Drăganului h.,,46.934749603,22.844675064,,,0,,,0
32326,,Ciucea Hm.,,46.954605103,22.811515808,,,0,,,0
32338,,Negreni h.,,46.951797485,22.781421661,,,0,,,0
32340,,Lacu Crişului h.,,46.959552765,22.735990524,,,0,,,0
32352,,Piatra Craiului Hm.,,46.946670532,22.702508926,,,0,,,0
32364,,Bulz Hm.,,46.934238434,22.662782669,,,0,,,0
32376,,Stâna de Vale h.,,46.928085327,22.648376465,,,0,,,0
32388,,Bratca,,46.928840637,22.603179932,,,0,,,0
32390,,Bălnaca h.,,46.934204102,22.579216003,,,0,,,0
32405,,Şuncuiuş Hm.,,46.949054718,22.537628174,,,0,,,0
32417,,Peştera h.,,46.960670471,22.51316452,,,0,,,0
32431,,Vadu Crişului Hm.,,46.994728088,22.495838165,,,0,,,0
32455,,Vadu Crişului h.,,46.977966309,22.508449554,,,0,,,0
32479,,Butan h.,,47.019283295,22.443170547,,,0,,,0
32481,,Aleşd h.,,47.037349701,22.390266418,,,0,,,0
32508,,Aleşd,,47.040000916,22.356859207,,,0,,,0
32522,,Ţeţchea hc.,,47.042812347,22.318120956,,,0,,,0
32534,,Telechiu Hm.,,47.046764374,22.267459869,,,0,,,0
32558,,Tileagd,,47.053695679,22.210289001,,,0,,,0
32572,,Săbolciu h.,,47.054897308,22.140327454,,,0,,,0
32584,,Săcădat h.,,47.050880432,22.110809326,,,0,,,0
32601,,Oşorhei Hm.,,47.03956604,22.034162521,,,0,,,0
32637,,Oradea Est,,47.043632507,21.963064194,,,0,,,0
32663,,Oradea,,47.070121765,21.936531067,,,0,,,0
32704,,Oradea Vest Hm.,,47.057403564,21.891384125,,,0,,,0
32742,,Episcopia Bihor,,47.099658966,21.877082825,,,0,,,0
32883,,Crângu Lui Bot Hm.,,44.923671722,25.918130875,,,0,,,0
32895,,Crângu Lui Tei hc.,,44.921543121,25.884778976,,,0,,,0
32900,,Târgşoru Nou Hm.,,44.919109344,25.857315063,,,0,,,0
32912,,Brătăşanca h.,,44.913398743,25.821866989,,,0,,,0
32924,,P. mac. Zalhanaua,,44.907958984,25.78651619,,,0,,,0
32948,,I. L. Caragiale,,44.908046722,25.723472595,,,0,,,0
32950,,I. L. Caragiale Vest h.,,44.910087585,25.683790207,,,0,,,0
32974,,Mija,,44.912525177,25.658723831,,,0,,,0
32998,,Adânca PM.,,44.92130661,25.596418381,,,0,,,0
33019,,Răzvad hc.,,44.930240631,25.521873474,,,0,,,0
33033,,Târgovişte Nord,,44.947750092,25.462594986,,,0,,,0
33277,,Găgeni hc.,,45.024513245,25.937255859,,,0,,,0
33289,,Plopeni,,45.049259186,25.955335617,,,0,,,0
33291,,Plopeni Sat Hm.,,45.060661316,25.968975067,,,0,,,0
33306,,Găvănel hc.,,45.080936432,25.995313644,,,0,,,0
33318,,Mălăeşti h.,,45.10118866,26.009227753,,,0,,,0
33320,,Coţofeneşti h.,,45.129447937,26.000396729,,,0,,,0
33332,,Poiana Slănic h.,,45.153961182,25.985551834,,,0,,,0
33344,,Vărbilău hc.,,45.185531616,25.955385208,,,0,,,0
33356,,Prăjani h.,,45.204723358,25.94997406,,,0,,,0
33368,,Slănic,,45.23179245,25.938724518,,,0,,,0
