service_id,date,exception_type
28,20160929,2
28,20160930,2
28,20161001,2
28,20161002,2
28,20161003,2
28,20161004,2
28,20161005,2
28,20161006,2
28,20161007,2
28,20161008,2
28,20161009,2
28,20161010,2
28,20161011,2
28,20161012,2
28,20161013,2
28,20161014,2
28,20161015,2
28,20161016,2
28,20161017,2
28,20161018,2
28,20161019,2
28,20161020,2
28,20161021,2
28,20161022,2
28,20161023,2
28,20161024,2
28,20161025,2
28,20161026,2
28,20161027,2
28,20161028,2
28,20161029,2
28,20161030,2
28,20161031,2
28,20161101,2
28,20161102,2
28,20161103,2
28,20161104,2
28,20161105,2
28,20161106,2
28,20161107,2
28,20161108,2
28,20161109,2
28,20161110,2
28,20161111,2
28,20161112,2
28,20161113,2
28,20161114,2
28,20161115,2
28,20161116,2
28,20161117,2
28,20161118,2
28,20161119,2
28,20161120,2
28,20161121,2
28,20161122,2
28,20161123,2
28,20161124,2
28,20161125,2
28,20161126,2
28,20161127,2
28,20161128,2
28,20161129,2
28,20161130,2
28,20161201,2
28,20161202,2
28,20161203,2
28,20161204,2
28,20161205,2
28,20161206,2
28,20161207,2
28,20161208,2
28,20161209,2
28,20161210,2
29,20160625,2
29,20160626,2
29,20160627,2
29,20160628,2
29,20160629,2
29,20160630,2
29,20160701,2
29,20160702,2
29,20160703,2
29,20160704,2
29,20160705,2
29,20160706,2
29,20160707,2
29,20160708,2
29,20160709,2
29,20160710,2
29,20160711,2
29,20160712,2
29,20160713,2
29,20160714,2
29,20160715,2
29,20160716,2
29,20160717,2
29,20160718,2
29,20160719,2
29,20160720,2
29,20160721,2
29,20160722,2
29,20160723,2
29,20160724,2
29,20160725,2
29,20160726,2
29,20160727,2
29,20160728,2
29,20160729,2
29,20160730,2
29,20160731,2
29,20160801,2
29,20160802,2
29,20160803,2
29,20160804,2
29,20160805,2
29,20160806,2
29,20160807,2
29,20160808,2
29,20160809,2
29,20160810,2
29,20160811,2
29,20160812,2
29,20160813,2
29,20160814,2
29,20160815,2
29,20160816,2
29,20160817,2
29,20160818,2
29,20160819,2
29,20160820,2
29,20160821,2
29,20160822,2
29,20160823,2
29,20160824,2
29,20160825,2
29,20160826,2
29,20160827,2
29,20160828,2
29,20160829,2
29,20160830,2
29,20160831,2
29,20160901,2
29,20160902,2
29,20160903,2
29,20160904,2
29,20160905,2
29,20160906,2
29,20160907,2
29,20160908,2
29,20160909,2
31,20151225,2
31,20160101,2
31,20160502,2
31,20160613,2
31,20160614,2
31,20160615,2
31,20160616,2
31,20160617,2
31,20160620,2
31,20160621,2
31,20160622,2
31,20160623,2
31,20160624,2
31,20160627,2
31,20160628,2
31,20160629,2
31,20160630,2
31,20160701,2
31,20160704,2
31,20160705,2
31,20160706,2
31,20160707,2
31,20160708,2
31,20160711,2
31,20160712,2
31,20160713,2
31,20160714,2
31,20160715,2
31,20160718,2
31,20160719,2
31,20160720,2
31,20160721,2
31,20160722,2
31,20160725,2
31,20160726,2
31,20160727,2
31,20160728,2
31,20160729,2
31,20160801,2
31,20160802,2
31,20160803,2
31,20160804,2
31,20160805,2
31,20160808,2
31,20160809,2
31,20160810,2
31,20160811,2
31,20160812,2
31,20160815,2
31,20160816,2
31,20160817,2
31,20160818,2
31,20160819,2
31,20160822,2
31,20160823,2
31,20160824,2
31,20160825,2
31,20160826,2
31,20160829,2
31,20160830,2
31,20160831,2
31,20160901,2
31,20160902,2
31,20160905,2
31,20160906,2
31,20160907,2
31,20160908,2
31,20160909,2
31,20161130,2
31,20161201,2
32,20160611,2
32,20160612,2
32,20160613,2
32,20160614,2
32,20160615,2
32,20160616,2
32,20160617,2
32,20160618,2
32,20160619,2
32,20160620,2
32,20160621,2
32,20160622,2
32,20160623,2
32,20160624,2
32,20160625,2
32,20160626,2
32,20160627,2
32,20160628,2
32,20160629,2
32,20160630,2
32,20160701,2
32,20160702,2
32,20160703,2
32,20160704,2
32,20160705,2
32,20160706,2
32,20160707,2
32,20160708,2
32,20160709,2
32,20160710,2
32,20160711,2
32,20160712,2
32,20160713,2
32,20160714,2
32,20160715,2
32,20160716,2
32,20160717,2
32,20160718,2
32,20160719,2
32,20160720,2
32,20160721,2
32,20160722,2
32,20160723,2
32,20160724,2
32,20160725,2
32,20160726,2
32,20160727,2
32,20160728,2
32,20160729,2
32,20160730,2
32,20160731,2
32,20160801,2
32,20160802,2
32,20160803,2
32,20160804,2
32,20160805,2
32,20160806,2
32,20160807,2
32,20160808,2
32,20160809,2
32,20160810,2
32,20160811,2
32,20160812,2
32,20160813,2
32,20160814,2
32,20160815,2
32,20160816,2
32,20160817,2
32,20160818,2
32,20160819,2
32,20160820,2
32,20160821,2
32,20160822,2
32,20160823,2
32,20160824,2
32,20160825,2
32,20160826,2
32,20160827,2
32,20160828,2
32,20160829,2
32,20160830,2
32,20160831,2
32,20160901,2
32,20160902,2
32,20160903,2
32,20160904,2
32,20160905,2
32,20160906,2
32,20160907,2
32,20160908,2
32,20160909,2
32,20160910,2
32,20160911,2
33,20151221,2
33,20151222,2
33,20151223,2
33,20151224,2
33,20151225,2
33,20151228,2
33,20151229,2
33,20151230,2
33,20151231,2
33,20160101,2
33,20160104,2
33,20160105,2
33,20160106,2
33,20160107,2
33,20160108,2
33,20160208,2
33,20160209,2
33,20160210,2
33,20160211,2
33,20160212,2
33,20160425,2
33,20160426,2
33,20160427,2
33,20160428,2
33,20160429,2
33,20160502,2
33,20160503,2
33,20160627,2
33,20160628,2
33,20160629,2
33,20160630,2
33,20160701,2
33,20160704,2
33,20160705,2
33,20160706,2
33,20160707,2
33,20160708,2
33,20160711,2
33,20160712,2
33,20160713,2
33,20160714,2
33,20160715,2
33,20160718,2
33,20160719,2
33,20160720,2
33,20160721,2
33,20160722,2
33,20160725,2
33,20160726,2
33,20160727,2
33,20160728,2
33,20160729,2
33,20160801,2
33,20160802,2
33,20160803,2
33,20160804,2
33,20160805,2
33,20160808,2
33,20160809,2
33,20160810,2
33,20160811,2
33,20160812,2
33,20160815,2
33,20160816,2
33,20160817,2
33,20160818,2
33,20160819,2
33,20160822,2
33,20160823,2
33,20160824,2
33,20160825,2
33,20160826,2
33,20160829,2
33,20160830,2
33,20160831,2
33,20160901,2
33,20160902,2
33,20160905,2
33,20160906,2
33,20160907,2
33,20160908,2
33,20160909,2
34,20151225,2
34,20151226,2
34,20160101,2
34,20160102,2
34,20160124,2
34,20160501,2
34,20160502,2
34,20160611,2
34,20160612,2
34,20160613,2
34,20160614,2
34,20160615,2
34,20160616,2
34,20160617,2
34,20160618,2
34,20160619,2
34,20160620,2
34,20160621,2
34,20160622,2
34,20160623,2
34,20160624,2
34,20160625,2
34,20160626,2
34,20160627,2
34,20160628,2
34,20160629,2
34,20160630,2
34,20160701,2
34,20160702,2
34,20160703,2
34,20160704,2
34,20160705,2
34,20160706,2
34,20160707,2
34,20160708,2
34,20160709,2
34,20160710,2
34,20160711,2
34,20160712,2
34,20160713,2
34,20160714,2
34,20160715,2
34,20160716,2
34,20160717,2
34,20160718,2
34,20160719,2
34,20160720,2
34,20160721,2
34,20160722,2
34,20160723,2
34,20160724,2
34,20160725,2
34,20160726,2
34,20160727,2
34,20160728,2
34,20160729,2
34,20160730,2
34,20160731,2
34,20160801,2
34,20160802,2
34,20160803,2
34,20160804,2
34,20160805,2
34,20160806,2
34,20160807,2
34,20160808,2
34,20160809,2
34,20160810,2
34,20160811,2
34,20160812,2
34,20160813,2
34,20160814,2
34,20160815,2
34,20160816,2
34,20160817,2
34,20160818,2
34,20160819,2
34,20160820,2
34,20160821,2
34,20160822,2
34,20160823,2
34,20160824,2
34,20160825,2
34,20160826,2
34,20160827,2
34,20160828,2
34,20160829,2
34,20160830,2
34,20160831,2
34,20160901,2
34,20160902,2
34,20160903,2
34,20160904,2
34,20160905,2
34,20160906,2
34,20160907,2
34,20160908,2
34,20160909,2
34,20160910,2
34,20160911,2
34,20161130,2
34,20161201,2
35,20151225,2
35,20160101,2
35,20160502,2
35,20160620,2
35,20160815,2
35,20161030,2
35,20161130,2
35,20161201,2
37,20160416,2
37,20160417,2
37,20160418,2
37,20160419,2
37,20160420,2
37,20160421,2
37,20160422,2
37,20160423,2
37,20160424,2
37,20160425,2
37,20160426,2
37,20160427,2
37,20160428,2
37,20160429,2
37,20160430,2
37,20160501,2
37,20160502,2
37,20160503,2
37,20160504,2
37,20160505,2
37,20160506,2
37,20160507,2
37,20160508,2
37,20160509,2
37,20160510,2
37,20160511,2
37,20160512,2
37,20160513,2
37,20160514,2
37,20160515,2
37,20160516,2
37,20160517,2
37,20160518,2
37,20160519,2
37,20160520,2
37,20160521,2
37,20160522,2
37,20160523,2
37,20160524,2
37,20160525,2
37,20160526,2
37,20160527,2
37,20160528,2
37,20160529,2
37,20160530,2
37,20160531,2
37,20160601,2
37,20160602,2
37,20160603,2
37,20160604,2
37,20160605,2
37,20160606,2
37,20160607,2
37,20160608,2
37,20160609,2
37,20160610,2
37,20160611,2
37,20160612,2
37,20160613,2
37,20160614,2
37,20160615,2
37,20160616,2
37,20160617,2
37,20160618,2
37,20160619,2
37,20160620,2
37,20160621,2
37,20160622,2
37,20160623,2
37,20160624,2
37,20160625,2
37,20160626,2
37,20160627,2
37,20160628,2
37,20160629,2
37,20160630,2
37,20160701,2
37,20160702,2
37,20160703,2
37,20160704,2
37,20160705,2
37,20160706,2
37,20160707,2
37,20160708,2
37,20160709,2
37,20160710,2
37,20160711,2
37,20160712,2
37,20160713,2
37,20160714,2
37,20160715,2
37,20160716,2
37,20160717,2
37,20160718,2
37,20160719,2
37,20160720,2
37,20160721,2
37,20160722,2
37,20160723,2
37,20160724,2
37,20160725,2
37,20160726,2
37,20160727,2
37,20160728,2
37,20160729,2
37,20160730,2
37,20160731,2
37,20160801,2
37,20160802,2
37,20160803,2
37,20160804,2
37,20160805,2
37,20160806,2
37,20160807,2
37,20160808,2
37,20160809,2
37,20160810,2
37,20160811,2
37,20160812,2
37,20160813,2
37,20160814,2
37,20160815,2
37,20160816,2
37,20160817,2
37,20160818,2
37,20160819,2
37,20160820,2
37,20160821,2
37,20160822,2
37,20160823,2
37,20160824,2
37,20160825,2
37,20160826,2
37,20160827,2
37,20160828,2
37,20160829,2
37,20160830,2
37,20160831,2
37,20160901,2
37,20160902,2
37,20160903,2
37,20160904,2
37,20160905,2
37,20160906,2
37,20160907,2
37,20160908,2
37,20160909,2
37,20160910,2
37,20160911,2
37,20160912,2
37,20160913,2
37,20160914,2
37,20160915,2
37,20160916,2
37,20160917,2
37,20160918,2
37,20160919,2
37,20160920,2
37,20160921,2
37,20160922,2
37,20160923,2
37,20160924,2
37,20160925,2
37,20160926,2
37,20160927,2
37,20160928,2
37,20160929,2
37,20160930,2
37,20161001,2
37,20161002,2
37,20161003,2
37,20161004,2
37,20161005,2
37,20161006,2
37,20161007,2
37,20161008,2
37,20161009,2
37,20161010,2
37,20161011,2
37,20161012,2
37,20161013,2
37,20161014,2
37,20161015,2
37,20161016,2
37,20161017,2
37,20161018,2
37,20161019,2
37,20161020,2
37,20161021,2
37,20161022,2
37,20161023,2
37,20161024,2
37,20161025,2
37,20161026,2
37,20161027,2
37,20161028,2
37,20161029,2
37,20161030,2
37,20161031,2
37,20161101,2
37,20161102,2
37,20161103,2
37,20161104,2
37,20161105,2
37,20161106,2
37,20161107,2
37,20161108,2
37,20161109,2
37,20161110,2
37,20161111,2
37,20161112,2
37,20161113,2
37,20161114,2
37,20161115,2
37,20161116,2
37,20161117,2
37,20161118,2
37,20161119,2
37,20161120,2
37,20161121,2
37,20161122,2
37,20161123,2
37,20161124,2
37,20161125,2
37,20161126,2
37,20161127,2
37,20161128,2
37,20161129,2
37,20161130,2
37,20161201,2
37,20161202,2
37,20161203,2
37,20161204,2
37,20161205,2
37,20161206,2
37,20161207,2
37,20161208,2
37,20161209,2
37,20161210,2
38,20160618,2
38,20160619,2
38,20160620,2
38,20160621,2
38,20160622,2
38,20160623,2
38,20160624,2
38,20160625,2
38,20160626,2
38,20160627,2
38,20160628,2
38,20160629,2
38,20160630,2
38,20160701,2
38,20160702,2
38,20160703,2
38,20160704,2
38,20160705,2
38,20160706,2
38,20160707,2
38,20160708,2
38,20160709,2
38,20160710,2
38,20160711,2
38,20160712,2
38,20160713,2
38,20160714,2
38,20160715,2
38,20160716,2
38,20160717,2
38,20160718,2
38,20160719,2
38,20160720,2
38,20160721,2
38,20160722,2
38,20160723,2
38,20160724,2
38,20160725,2
38,20160726,2
38,20160727,2
38,20160728,2
38,20160729,2
38,20160730,2
38,20160731,2
38,20160801,2
38,20160802,2
38,20160803,2
38,20160804,2
38,20160805,2
38,20160806,2
38,20160807,2
38,20160808,2
38,20160809,2
38,20160810,2
38,20160811,2
38,20160812,2
38,20160813,2
38,20160814,2
38,20160815,2
38,20160816,2
38,20160817,2
38,20160818,2
38,20160819,2
38,20160820,2
38,20160821,2
38,20160822,2
38,20160823,2
38,20160824,2
38,20160825,2
38,20160826,2
38,20160827,2
38,20160828,2
38,20160829,2
38,20160830,2
38,20160831,2
38,20160901,2
38,20160902,2
38,20160903,2
38,20160904,2
38,20160905,2
38,20160906,2
38,20160907,2
38,20160908,2
38,20160909,2
38,20160910,2
39,20151213,2
39,20151214,2
39,20151215,2
39,20151216,2
39,20151217,2
39,20151218,2
39,20151219,2
39,20151220,2
39,20151221,2
39,20151222,2
39,20151223,2
39,20151224,2
39,20151225,2
39,20151226,2
39,20151227,2
39,20151228,2
39,20151229,2
39,20151230,2
39,20151231,2
39,20160101,2
39,20160102,2
39,20160103,2
39,20160104,2
39,20160105,2
39,20160106,2
39,20160107,2
39,20160108,2
39,20160109,2
39,20160110,2
39,20160111,2
39,20160112,2
39,20160113,2
39,20160114,2
39,20160115,2
39,20160116,2
39,20160117,2
39,20160118,2
39,20160119,2
39,20160120,2
39,20160121,2
39,20160122,2
39,20160123,2
39,20160124,2
39,20160125,2
39,20160126,2
39,20160127,2
39,20160128,2
39,20160129,2
39,20160130,2
39,20160131,2
39,20160201,2
39,20160202,2
39,20160203,2
39,20160204,2
39,20160205,2
39,20160206,2
39,20160207,2
39,20160208,2
39,20160209,2
39,20160210,2
39,20160211,2
39,20160212,2
39,20160213,2
39,20160214,2
39,20160215,2
39,20160216,2
39,20160217,2
39,20160218,2
39,20160219,2
39,20160220,2
39,20160221,2
39,20160222,2
39,20160223,2
39,20160224,2
39,20160225,2
39,20160226,2
39,20160227,2
39,20160228,2
39,20160229,2
39,20160301,2
39,20160302,2
39,20160303,2
39,20160304,2
39,20160305,2
39,20160306,2
39,20160307,2
39,20160308,2
39,20160309,2
39,20160310,2
39,20160311,2
39,20160312,2
39,20160313,2
39,20160314,2
39,20160315,2
39,20160316,2
39,20160317,2
39,20160318,2
39,20160319,2
39,20160320,2
39,20160321,2
39,20160322,2
39,20160323,2
39,20160324,2
39,20160325,2
39,20160326,2
39,20160327,2
39,20160328,2
39,20160329,2
39,20160330,2
39,20160331,2
39,20160401,2
39,20160402,2
39,20160403,2
39,20160404,2
39,20160405,2
39,20160406,2
39,20160407,2
39,20160408,2
39,20160409,2
39,20160410,2
39,20160411,2
39,20160412,2
39,20160413,2
39,20160414,2
39,20160415,2
39,20160416,2
39,20160417,2
39,20160418,2
39,20160419,2
39,20160420,2
39,20160421,2
39,20160422,2
39,20160423,2
39,20160424,2
39,20160425,2
39,20160426,2
39,20160427,2
39,20160428,2
39,20160429,2
39,20160430,2
39,20160501,2
39,20160502,2
39,20160503,2
39,20160504,2
39,20160505,2
39,20160506,2
39,20160507,2
39,20160508,2
39,20160509,2
39,20160510,2
39,20160511,2
39,20160512,2
39,20160513,2
39,20160514,2
39,20160515,2
39,20160516,2
39,20160517,2
39,20160518,2
39,20160519,2
39,20160520,2
39,20160521,2
39,20160522,2
39,20160523,2
39,20160524,2
39,20160525,2
39,20160526,2
39,20160527,2
39,20160528,2
39,20160529,2
39,20160530,2
39,20160531,2
39,20160601,2
39,20160602,2
39,20160603,2
39,20160604,2
39,20160605,2
39,20160606,2
39,20160607,2
39,20160608,2
39,20160609,2
39,20160610,2
39,20160611,2
39,20160612,2
39,20160613,2
39,20160614,2
39,20160615,2
39,20160616,2
39,20160617,2
39,20160911,2
39,20160912,2
39,20160913,2
39,20160914,2
39,20160915,2
39,20160916,2
39,20160917,2
39,20160918,2
39,20160919,2
39,20160920,2
39,20160921,2
39,20160922,2
39,20160923,2
39,20160924,2
39,20160925,2
39,20160926,2
39,20160927,2
39,20160928,2
39,20160929,2
39,20160930,2
39,20161001,2
39,20161002,2
39,20161003,2
39,20161004,2
39,20161005,2
39,20161006,2
39,20161007,2
39,20161008,2
39,20161009,2
39,20161010,2
39,20161011,2
39,20161012,2
39,20161013,2
39,20161014,2
39,20161015,2
39,20161016,2
39,20161017,2
39,20161018,2
39,20161019,2
39,20161020,2
39,20161021,2
39,20161022,2
39,20161023,2
39,20161024,2
39,20161025,2
39,20161026,2
39,20161027,2
39,20161028,2
39,20161029,2
39,20161030,2
39,20161031,2
39,20161101,2
39,20161102,2
39,20161103,2
39,20161104,2
39,20161105,2
39,20161106,2
39,20161107,2
39,20161108,2
39,20161109,2
39,20161110,2
39,20161111,2
39,20161112,2
39,20161113,2
39,20161114,2
39,20161115,2
39,20161116,2
39,20161117,2
39,20161118,2
39,20161119,2
39,20161120,2
39,20161121,2
39,20161122,2
39,20161123,2
39,20161124,2
39,20161125,2
39,20161126,2
39,20161127,2
39,20161128,2
39,20161129,2
39,20161130,2
39,20161201,2
39,20161202,2
39,20161203,2
39,20161204,2
39,20161205,2
39,20161206,2
39,20161207,2
39,20161208,2
39,20161209,2
39,20161210,2
40,20151225,2
40,20160101,2
40,20160502,2
40,20160617,2
40,20160619,2
40,20160620,2
40,20160621,2
40,20160622,2
40,20160623,2
40,20160624,2
40,20160626,2
40,20160627,2
40,20160628,2
40,20160629,2
40,20160630,2
40,20160701,2
40,20160703,2
40,20160704,2
40,20160705,2
40,20160706,2
40,20160707,2
40,20160708,2
40,20160710,2
40,20160711,2
40,20160712,2
40,20160713,2
40,20160714,2
40,20160715,2
40,20160717,2
40,20160718,2
40,20160719,2
40,20160720,2
40,20160721,2
40,20160722,2
40,20160724,2
40,20160725,2
40,20160726,2
40,20160727,2
40,20160728,2
40,20160729,2
40,20160801,2
40,20160802,2
40,20160803,2
40,20160804,2
40,20160805,2
40,20160807,2
40,20160808,2
40,20160809,2
40,20160810,2
40,20160811,2
40,20160812,2
40,20160814,2
40,20160815,2
40,20160816,2
40,20160817,2
40,20160818,2
40,20160819,2
40,20160821,2
40,20160822,2
40,20160823,2
40,20160824,2
40,20160825,2
40,20160826,2
40,20160828,2
40,20160829,2
40,20160830,2
40,20160831,2
40,20160901,2
40,20160902,2
40,20160904,2
40,20160905,2
40,20160906,2
40,20160907,2
40,20160908,2
40,20160909,2
40,20161130,2
40,20161201,2
42,20151213,2
42,20151214,2
42,20151215,2
42,20151216,2
42,20151217,2
42,20151218,2
42,20151219,2
42,20151220,2
42,20151221,2
42,20151222,2
42,20151223,2
42,20151224,2
42,20151225,2
42,20151226,2
42,20151227,2
42,20151228,2
42,20151229,2
42,20151230,2
42,20151231,2
42,20160101,2
42,20160102,2
42,20160103,2
42,20160104,2
42,20160105,2
42,20160106,2
42,20160107,2
42,20160108,2
42,20160109,2
42,20160110,2
42,20160111,2
42,20160112,2
42,20160113,2
42,20160114,2
42,20160115,2
42,20160116,2
42,20160117,2
42,20160118,2
42,20160119,2
42,20160120,2
42,20160121,2
42,20160122,2
42,20160123,2
42,20160124,2
42,20160125,2
42,20160126,2
42,20160127,2
42,20160128,2
42,20160129,2
42,20160130,2
42,20160131,2
42,20160201,2
42,20160202,2
42,20160203,2
42,20160204,2
42,20160205,2
42,20160206,2
42,20160207,2
42,20160208,2
42,20160209,2
42,20160210,2
42,20160211,2
42,20160212,2
42,20160213,2
42,20160214,2
42,20160215,2
42,20160216,2
42,20160217,2
42,20160218,2
42,20160219,2
42,20160220,2
42,20160221,2
42,20160222,2
42,20160223,2
42,20160224,2
42,20160225,2
42,20160226,2
42,20160227,2
42,20160228,2
42,20160229,2
42,20160301,2
42,20160302,2
42,20160303,2
42,20160304,2
42,20160305,2
42,20160306,2
42,20160307,2
42,20160308,2
42,20160309,2
42,20160310,2
42,20160311,2
42,20160312,2
42,20160313,2
42,20160314,2
42,20160315,2
42,20160316,2
42,20160317,2
42,20160318,2
42,20160319,2
42,20160320,2
42,20160321,2
42,20160322,2
42,20160323,2
42,20160324,2
42,20160325,2
42,20160326,2
42,20160327,2
42,20160328,2
42,20160329,2
42,20160330,2
42,20160331,2
42,20160401,2
42,20160402,2
42,20160403,2
42,20160404,2
42,20160405,2
42,20160406,2
42,20160407,2
42,20160408,2
42,20160409,2
42,20160410,2
42,20160411,2
42,20160412,2
42,20160413,2
42,20160414,2
42,20160415,2
42,20160416,2
42,20160417,2
42,20160418,2
42,20160419,2
42,20160420,2
42,20160421,2
42,20160422,2
42,20160423,2
42,20160424,2
42,20160425,2
42,20160426,2
42,20160427,2
42,20160428,2
42,20160429,2
42,20160430,2
42,20160501,2
42,20160502,2
42,20160503,2
42,20160504,2
42,20160505,2
42,20160506,2
42,20160507,2
42,20160508,2
42,20160509,2
42,20160510,2
42,20160511,2
42,20160512,2
42,20160513,2
42,20160514,2
42,20160515,2
42,20160516,2
42,20160517,2
42,20160518,2
42,20160519,2
42,20160520,2
42,20160521,2
42,20160522,2
42,20160523,2
42,20160524,2
42,20160525,2
42,20160526,2
42,20160527,2
42,20160528,2
42,20160529,2
42,20160530,2
42,20160531,2
42,20160601,2
42,20160602,2
42,20160603,2
42,20160604,2
42,20160605,2
42,20160606,2
42,20160607,2
42,20160608,2
42,20160609,2
42,20160610,2
42,20160611,2
42,20160612,2
42,20160613,2
42,20160614,2
42,20160615,2
42,20160616,2
42,20160912,2
42,20160913,2
42,20160914,2
42,20160915,2
42,20160916,2
42,20160917,2
42,20160918,2
42,20160919,2
42,20160920,2
42,20160921,2
42,20160922,2
42,20160923,2
42,20160924,2
42,20160925,2
42,20160926,2
42,20160927,2
42,20160928,2
42,20160929,2
42,20160930,2
42,20161001,2
42,20161002,2
42,20161003,2
42,20161004,2
42,20161005,2
42,20161006,2
42,20161007,2
42,20161008,2
42,20161009,2
42,20161010,2
42,20161011,2
42,20161012,2
42,20161013,2
42,20161014,2
42,20161015,2
42,20161016,2
42,20161017,2
42,20161018,2
42,20161019,2
42,20161020,2
42,20161021,2
42,20161022,2
42,20161023,2
42,20161024,2
42,20161025,2
42,20161026,2
42,20161027,2
42,20161028,2
42,20161029,2
42,20161030,2
42,20161031,2
42,20161101,2
42,20161102,2
42,20161103,2
42,20161104,2
42,20161105,2
42,20161106,2
42,20161107,2
42,20161108,2
42,20161109,2
42,20161110,2
42,20161111,2
42,20161112,2
42,20161113,2
42,20161114,2
42,20161115,2
42,20161116,2
42,20161117,2
42,20161118,2
42,20161119,2
42,20161120,2
42,20161121,2
42,20161122,2
42,20161123,2
42,20161124,2
42,20161125,2
42,20161126,2
42,20161127,2
42,20161128,2
42,20161129,2
42,20161130,2
42,20161201,2
42,20161202,2
42,20161203,2
42,20161204,2
42,20161205,2
42,20161206,2
42,20161207,2
42,20161208,2
42,20161209,2
42,20161210,2
43,20151225,2
43,20160101,2
43,20160502,2
43,20160620,2
43,20160815,2
43,20161130,2
43,20161201,2
44,20151213,2
44,20151214,2
44,20151215,2
44,20151216,2
44,20151217,2
44,20151218,2
44,20151219,2
44,20151220,2
44,20151221,2
44,20151222,2
44,20151223,2
44,20151224,2
44,20151225,2
44,20151226,2
44,20151227,2
44,20151228,2
44,20151229,2
44,20151230,2
44,20151231,2
44,20160101,2
44,20160102,2
44,20160103,2
44,20160104,2
44,20160105,2
44,20160106,2
44,20160107,2
44,20160108,2
44,20160109,2
44,20160110,2
44,20160111,2
44,20160112,2
44,20160113,2
44,20160114,2
44,20160115,2
44,20160116,2
44,20160117,2
44,20160118,2
44,20160119,2
44,20160120,2
44,20160121,2
44,20160122,2
44,20160123,2
44,20160124,2
44,20160125,2
44,20160126,2
44,20160127,2
44,20160128,2
44,20160129,2
44,20160130,2
44,20160131,2
44,20160201,2
44,20160202,2
44,20160203,2
44,20160204,2
44,20160205,2
44,20160206,2
44,20160207,2
44,20160208,2
44,20160209,2
44,20160210,2
44,20160211,2
44,20160212,2
44,20160213,2
44,20160214,2
44,20160215,2
44,20160216,2
44,20160217,2
44,20160218,2
44,20160219,2
44,20160220,2
44,20160221,2
44,20160222,2
44,20160223,2
44,20160224,2
44,20160225,2
44,20160226,2
44,20160227,2
44,20160228,2
44,20160229,2
44,20160301,2
44,20160302,2
44,20160303,2
44,20160304,2
44,20160305,2
44,20160306,2
44,20160307,2
44,20160308,2
44,20160309,2
44,20160310,2
44,20160311,2
44,20160312,2
44,20160313,2
44,20160314,2
44,20160315,2
44,20160316,2
44,20160317,2
44,20160318,2
44,20160319,2
44,20160320,2
44,20160321,2
44,20160322,2
44,20160323,2
44,20160324,2
44,20160325,2
44,20160326,2
44,20160327,2
44,20160328,2
44,20160329,2
44,20160330,2
44,20160331,2
44,20160401,2
44,20160402,2
44,20160403,2
44,20160404,2
44,20160405,2
44,20160406,2
44,20160407,2
44,20160408,2
44,20160409,2
44,20160410,2
44,20160411,2
44,20160412,2
44,20160413,2
44,20160414,2
44,20160415,2
44,20160416,2
44,20160417,2
44,20160418,2
44,20160419,2
44,20160420,2
44,20160421,2
44,20160422,2
44,20160423,2
44,20160424,2
44,20160425,2
44,20160426,2
44,20160427,2
44,20160428,2
44,20160429,2
44,20160430,2
44,20160501,2
44,20160502,2
44,20160503,2
44,20160504,2
44,20160505,2
44,20160506,2
44,20160507,2
44,20160508,2
44,20160509,2
44,20160510,2
44,20160511,2
44,20160512,2
44,20160513,2
44,20160514,2
44,20160515,2
44,20160516,2
44,20160517,2
44,20160518,2
44,20160519,2
44,20160520,2
44,20160521,2
44,20160522,2
44,20160523,2
44,20160524,2
44,20160525,2
44,20160526,2
44,20160527,2
44,20160528,2
44,20160529,2
44,20160530,2
44,20160531,2
44,20160601,2
44,20160602,2
44,20160603,2
44,20160604,2
44,20160605,2
44,20160606,2
44,20160607,2
44,20160608,2
44,20160609,2
44,20160610,2
44,20160611,2
44,20160612,2
44,20160613,2
44,20160614,2
44,20160615,2
44,20160616,2
44,20160617,2
44,20160618,2
44,20160912,2
44,20160913,2
44,20160914,2
44,20160915,2
44,20160916,2
44,20160917,2
44,20160918,2
44,20160919,2
44,20160920,2
44,20160921,2
44,20160922,2
44,20160923,2
44,20160924,2
44,20160925,2
44,20160926,2
44,20160927,2
44,20160928,2
44,20160929,2
44,20160930,2
44,20161001,2
44,20161002,2
44,20161003,2
44,20161004,2
44,20161005,2
44,20161006,2
44,20161007,2
44,20161008,2
44,20161009,2
44,20161010,2
44,20161011,2
44,20161012,2
44,20161013,2
44,20161014,2
44,20161015,2
44,20161016,2
44,20161017,2
44,20161018,2
44,20161019,2
44,20161020,2
44,20161021,2
44,20161022,2
44,20161023,2
44,20161024,2
44,20161025,2
44,20161026,2
44,20161027,2
44,20161028,2
44,20161029,2
44,20161030,2
44,20161031,2
44,20161101,2
44,20161102,2
44,20161103,2
44,20161104,2
44,20161105,2
44,20161106,2
44,20161107,2
44,20161108,2
44,20161109,2
44,20161110,2
44,20161111,2
44,20161112,2
44,20161113,2
44,20161114,2
44,20161115,2
44,20161116,2
44,20161117,2
44,20161118,2
44,20161119,2
44,20161120,2
44,20161121,2
44,20161122,2
44,20161123,2
44,20161124,2
44,20161125,2
44,20161126,2
44,20161127,2
44,20161128,2
44,20161129,2
44,20161130,2
44,20161201,2
44,20161202,2
44,20161203,2
44,20161204,2
44,20161205,2
44,20161206,2
44,20161207,2
44,20161208,2
44,20161209,2
44,20161210,2
